family,seed,policy,capacity_limit_mode,capacity_limit,C,B,feasible,feasible_reason,legacy_compressibility,slack_ratio,mean_t_slack,T_static,T_exe,stall_cycles,stall_ratio,delta_max,gamma,peak_demand,mean_demand,total_T,QTV_proxy,normalized_makespan
high_compressibility,1,smoothed,none,0,4,1,1,feasible,0.5665024630541872,1.0,3.9655172413793105,10,10.0,0.0,0.0,0,0,3,2.9,29,155.0,1.0
high_compressibility,1,static_min,none,0,4,2,1,feasible,0.5665024630541872,1.0,3.9655172413793105,8,12.0,4.0,0.3333333333333333,7,7,6,3.625,29,159.0,1.5
high_compressibility,1,capacity_aware_static,C,4,4,2,1,feasible,0.5665024630541872,1.0,3.9655172413793105,8,8.0,0.0,0.0,0,0,4,3.625,29,124.0,1.0
high_compressibility,1,smoothed,none,0,4,2,1,feasible,0.5665024630541872,1.0,3.9655172413793105,10,10.0,0.0,0.0,0,0,3,2.9,29,155.0,1.0
high_compressibility,1,static_min,none,0,4,3,1,feasible,0.5665024630541872,1.0,3.9655172413793105,8,11.0,3.0,0.2727272727272727,7,7,6,3.625,29,145.0,1.375
high_compressibility,1,capacity_aware_static,C,4,4,3,1,feasible,0.5665024630541872,1.0,3.9655172413793105,8,8.0,0.0,0.0,0,0,4,3.625,29,124.0,1.0
high_compressibility,1,smoothed,none,0,4,3,1,feasible,0.5665024630541872,1.0,3.9655172413793105,10,10.0,0.0,0.0,0,0,3,2.9,29,155.0,1.0
high_compressibility,1,static_min,none,0,4,4,1,feasible,0.5665024630541872,1.0,3.9655172413793105,8,10.0,2.0,0.2,7,7,6,3.625,29,131.0,1.25
high_compressibility,1,capacity_aware_static,C,4,4,4,1,feasible,0.5665024630541872,1.0,3.9655172413793105,8,8.0,0.0,0.0,0,0,4,3.625,29,124.0,1.0
high_compressibility,1,smoothed,none,0,4,4,1,feasible,0.5665024630541872,1.0,3.9655172413793105,10,10.0,0.0,0.0,0,0,3,2.9,29,155.0,1.0
high_compressibility,1,static_min,none,0,4,5,1,feasible,0.5665024630541872,1.0,3.9655172413793105,8,10.0,2.0,0.2,7,7,6,3.625,29,131.0,1.25
high_compressibility,1,capacity_aware_static,C,4,4,5,1,feasible,0.5665024630541872,1.0,3.9655172413793105,8,8.0,0.0,0.0,0,0,4,3.625,29,124.0,1.0
high_compressibility,1,smoothed,none,0,4,5,1,feasible,0.5665024630541872,1.0,3.9655172413793105,10,10.0,0.0,0.0,0,0,3,2.9,29,155.0,1.0
high_compressibility,1,static_min,none,0,4,6,1,feasible,0.5665024630541872,1.0,3.9655172413793105,8,10.0,2.0,0.2,7,7,6,3.625,29,131.0,1.25
high_compressibility,1,capacity_aware_static,C,4,4,6,1,feasible,0.5665024630541872,1.0,3.9655172413793105,8,8.0,0.0,0.0,0,0,4,3.625,29,124.0,1.0
high_compressibility,1,smoothed,none,0,4,6,1,feasible,0.5665024630541872,1.0,3.9655172413793105,10,10.0,0.0,0.0,0,0,3,2.9,29,155.0,1.0
high_compressibility,1,static_min,none,0,4,7,1,feasible,0.5665024630541872,1.0,3.9655172413793105,8,10.0,2.0,0.2,7,7,6,3.625,29,131.0,1.25
high_compressibility,1,capacity_aware_static,C,4,4,7,1,feasible,0.5665024630541872,1.0,3.9655172413793105,8,8.0,0.0,0.0,0,0,4,3.625,29,124.0,1.0
high_compressibility,1,smoothed,none,0,4,7,1,feasible,0.5665024630541872,1.0,3.9655172413793105,10,10.0,0.0,0.0,0,0,3,2.9,29,155.0,1.0
high_compressibility,1,static_min,none,0,4,8,1,feasible,0.5665024630541872,1.0,3.9655172413793105,8,10.0,2.0,0.2,7,7,6,3.625,29,131.0,1.25
high_compressibility,1,capacity_aware_static,C,4,4,8,1,feasible,0.5665024630541872,1.0,3.9655172413793105,8,8.0,0.0,0.0,0,0,4,3.625,29,124.0,1.0
high_compressibility,1,smoothed,none,0,4,8,1,feasible,0.5665024630541872,1.0,3.9655172413793105,10,10.0,0.0,0.0,0,0,3,2.9,29,155.0,1.0
high_compressibility,1,static_min,none,0,4,9,1,feasible,0.5665024630541872,1.0,3.9655172413793105,8,10.0,2.0,0.2,7,7,6,3.625,29,131.0,1.25
high_compressibility,1,capacity_aware_static,C,4,4,9,1,feasible,0.5665024630541872,1.0,3.9655172413793105,8,8.0,0.0,0.0,0,0,4,3.625,29,124.0,1.0
high_compressibility,1,smoothed,none,0,4,9,1,feasible,0.5665024630541872,1.0,3.9655172413793105,10,10.0,0.0,0.0,0,0,3,2.9,29,155.0,1.0
high_compressibility,1,static_min,none,0,4,10,1,feasible,0.5665024630541872,1.0,3.9655172413793105,8,10.0,2.0,0.2,7,7,6,3.625,29,131.0,1.25
high_compressibility,1,capacity_aware_static,C,4,4,10,1,feasible,0.5665024630541872,1.0,3.9655172413793105,8,8.0,0.0,0.0,0,0,4,3.625,29,124.0,1.0
high_compressibility,1,smoothed,none,0,4,10,1,feasible,0.5665024630541872,1.0,3.9655172413793105,10,10.0,0.0,0.0,0,0,3,2.9,29,155.0,1.0
high_compressibility,1,static_min,none,0,4,11,1,feasible,0.5665024630541872,1.0,3.9655172413793105,8,10.0,2.0,0.2,7,7,6,3.625,29,131.0,1.25
high_compressibility,1,capacity_aware_static,C,4,4,11,1,feasible,0.5665024630541872,1.0,3.9655172413793105,8,8.0,0.0,0.0,0,0,4,3.625,29,124.0,1.0
high_compressibility,1,smoothed,none,0,4,11,1,feasible,0.5665024630541872,1.0,3.9655172413793105,10,10.0,0.0,0.0,0,0,3,2.9,29,155.0,1.0
high_compressibility,1,static_min,none,0,4,12,1,feasible,0.5665024630541872,1.0,3.9655172413793105,8,10.0,2.0,0.2,7,7,6,3.625,29,131.0,1.25
high_compressibility,1,capacity_aware_static,C,4,4,12,1,feasible,0.5665024630541872,1.0,3.9655172413793105,8,8.0,0.0,0.0,0,0,4,3.625,29,124.0,1.0
high_compressibility,1,smoothed,none,0,4,12,1,feasible,0.5665024630541872,1.0,3.9655172413793105,10,10.0,0.0,0.0,0,0,3,2.9,29,155.0,1.0
high_compressibility,1,static_min,none,0,4,13,1,feasible,0.5665024630541872,1.0,3.9655172413793105,8,10.0,2.0,0.2,7,7,6,3.625,29,131.0,1.25
high_compressibility,1,capacity_aware_static,C,4,4,13,1,feasible,0.5665024630541872,1.0,3.9655172413793105,8,8.0,0.0,0.0,0,0,4,3.625,29,124.0,1.0
high_compressibility,1,smoothed,none,0,4,13,1,feasible,0.5665024630541872,1.0,3.9655172413793105,10,10.0,0.0,0.0,0,0,3,2.9,29,155.0,1.0
high_compressibility,1,static_min,none,0,4,14,1,feasible,0.5665024630541872,1.0,3.9655172413793105,8,10.0,2.0,0.2,7,7,6,3.625,29,131.0,1.25
high_compressibility,1,capacity_aware_static,C,4,4,14,1,feasible,0.5665024630541872,1.0,3.9655172413793105,8,8.0,0.0,0.0,0,0,4,3.625,29,124.0,1.0
high_compressibility,1,smoothed,none,0,4,14,1,feasible,0.5665024630541872,1.0,3.9655172413793105,10,10.0,0.0,0.0,0,0,3,2.9,29,155.0,1.0
high_compressibility,1,static_min,none,0,4,15,1,feasible,0.5665024630541872,1.0,3.9655172413793105,8,10.0,2.0,0.2,7,7,6,3.625,29,131.0,1.25
high_compressibility,1,capacity_aware_static,C,4,4,15,1,feasible,0.5665024630541872,1.0,3.9655172413793105,8,8.0,0.0,0.0,0,0,4,3.625,29,124.0,1.0
high_compressibility,1,smoothed,none,0,4,15,1,feasible,0.5665024630541872,1.0,3.9655172413793105,10,10.0,0.0,0.0,0,0,3,2.9,29,155.0,1.0
high_compressibility,1,static_min,none,0,5,0,0,peak_demand_exceeds_reachable_stock,0.5665024630541872,1.0,3.9655172413793105,8,inf,inf,1.0,3,3,6,3.625,29,inf,inf
high_compressibility,1,capacity_aware_static,C,5,5,0,1,feasible,0.5665024630541872,1.0,3.9655172413793105,8,8.0,0.0,0.0,0,0,5,3.625,29,110.0,1.0
high_compressibility,1,smoothed,none,0,5,0,1,feasible,0.5665024630541872,1.0,3.9655172413793105,10,10.0,0.0,0.0,0,0,3,2.9,29,155.0,1.0
high_compressibility,1,static_min,none,0,5,1,1,feasible,0.5665024630541872,1.0,3.9655172413793105,8,11.0,3.0,0.2727272727272727,3,3,6,3.625,29,145.0,1.375
high_compressibility,1,capacity_aware_static,C,5,5,1,1,feasible,0.5665024630541872,1.0,3.9655172413793105,8,8.0,0.0,0.0,0,0,5,3.625,29,110.0,1.0
high_compressibility,1,smoothed,none,0,5,1,1,feasible,0.5665024630541872,1.0,3.9655172413793105,10,10.0,0.0,0.0,0,0,3,2.9,29,155.0,1.0
high_compressibility,1,static_min,none,0,5,2,1,feasible,0.5665024630541872,1.0,3.9655172413793105,8,10.0,2.0,0.2,3,3,6,3.625,29,131.0,1.25
high_compressibility,1,capacity_aware_static,C,5,5,2,1,feasible,0.5665024630541872,1.0,3.9655172413793105,8,8.0,0.0,0.0,0,0,5,3.625,29,110.0,1.0
high_compressibility,1,smoothed,none,0,5,2,1,feasible,0.5665024630541872,1.0,3.9655172413793105,10,10.0,0.0,0.0,0,0,3,2.9,29,155.0,1.0
high_compressibility,1,static_min,none,0,5,3,1,feasible,0.5665024630541872,1.0,3.9655172413793105,8,9.0,1.0,0.1111111111111111,3,3,6,3.625,29,116.0,1.125
high_compressibility,1,capacity_aware_static,C,5,5,3,1,feasible,0.5665024630541872,1.0,3.9655172413793105,8,8.0,0.0,0.0,0,0,5,3.625,29,110.0,1.0
high_compressibility,1,smoothed,none,0,5,3,1,feasible,0.5665024630541872,1.0,3.9655172413793105,10,10.0,0.0,0.0,0,0,3,2.9,29,155.0,1.0
high_compressibility,1,static_min,none,0,5,4,1,feasible,0.5665024630541872,1.0,3.9655172413793105,8,9.0,1.0,0.1111111111111111,3,3,6,3.625,29,116.0,1.125
high_compressibility,1,capacity_aware_static,C,5,5,4,1,feasible,0.5665024630541872,1.0,3.9655172413793105,8,8.0,0.0,0.0,0,0,5,3.625,29,110.0,1.0
high_compressibility,1,smoothed,none,0,5,4,1,feasible,0.5665024630541872,1.0,3.9655172413793105,10,10.0,0.0,0.0,0,0,3,2.9,29,155.0,1.0
high_compressibility,1,static_min,none,0,5,5,1,feasible,0.5665024630541872,1.0,3.9655172413793105,8,9.0,1.0,0.1111111111111111,3,3,6,3.625,29,116.0,1.125
high_compressibility,1,capacity_aware_static,C,5,5,5,1,feasible,0.5665024630541872,1.0,3.9655172413793105,8,8.0,0.0,0.0,0,0,5,3.625,29,110.0,1.0
high_compressibility,1,smoothed,none,0,5,5,1,feasible,0.5665024630541872,1.0,3.9655172413793105,10,10.0,0.0,0.0,0,0,3,2.9,29,155.0,1.0
high_compressibility,1,static_min,none,0,5,6,1,feasible,0.5665024630541872,1.0,3.9655172413793105,8,9.0,1.0,0.1111111111111111,3,3,6,3.625,29,116.0,1.125
high_compressibility,1,capacity_aware_static,C,5,5,6,1,feasible,0.5665024630541872,1.0,3.9655172413793105,8,8.0,0.0,0.0,0,0,5,3.625,29,110.0,1.0
high_compressibility,1,smoothed,none,0,5,6,1,feasible,0.5665024630541872,1.0,3.9655172413793105,10,10.0,0.0,0.0,0,0,3,2.9,29,155.0,1.0
high_compressibility,1,static_min,none,0,5,7,1,feasible,0.5665024630541872,1.0,3.9655172413793105,8,9.0,1.0,0.1111111111111111,3,3,6,3.625,29,116.0,1.125
high_compressibility,1,capacity_aware_static,C,5,5,7,1,feasible,0.5665024630541872,1.0,3.9655172413793105,8,8.0,0.0,0.0,0,0,5,3.625,29,110.0,1.0
high_compressibility,1,smoothed,none,0,5,7,1,feasible,0.5665024630541872,1.0,3.9655172413793105,10,10.0,0.0,0.0,0,0,3,2.9,29,155.0,1.0
high_compressibility,1,static_min,none,0,5,8,1,feasible,0.5665024630541872,1.0,3.9655172413793105,8,9.0,1.0,0.1111111111111111,3,3,6,3.625,29,116.0,1.125
high_compressibility,1,capacity_aware_static,C,5,5,8,1,feasible,0.5665024630541872,1.0,3.9655172413793105,8,8.0,0.0,0.0,0,0,5,3.625,29,110.0,1.0
high_compressibility,1,smoothed,none,0,5,8,1,feasible,0.5665024630541872,1.0,3.9655172413793105,10,10.0,0.0,0.0,0,0,3,2.9,29,155.0,1.0
high_compressibility,1,static_min,none,0,5,9,1,feasible,0.5665024630541872,1.0,3.9655172413793105,8,9.0,1.0,0.1111111111111111,3,3,6,3.625,29,116.0,1.125
high_compressibility,1,capacity_aware_static,C,5,5,9,1,feasible,0.5665024630541872,1.0,3.9655172413793105,8,8.0,0.0,0.0,0,0,5,3.625,29,110.0,1.0
high_compressibility,1,smoothed,none,0,5,9,1,feasible,0.5665024630541872,1.0,3.9655172413793105,10,10.0,0.0,0.0,0,0,3,2.9,29,155.0,1.0
high_compressibility,1,static_min,none,0,5,10,1,feasible,0.5665024630541872,1.0,3.9655172413793105,8,9.0,1.0,0.1111111111111111,3,3,6,3.625,29,116.0,1.125
high_compressibility,1,capacity_aware_static,C,5,5,10,1,feasible,0.5665024630541872,1.0,3.9655172413793105,8,8.0,0.0,0.0,0,0,5,3.625,29,110.0,1.0
high_compressibility,1,smoothed,none,0,5,10,1,feasible,0.5665024630541872,1.0,3.9655172413793105,10,10.0,0.0,0.0,0,0,3,2.9,29,155.0,1.0
high_compressibility,1,static_min,none,0,5,11,1,feasible,0.5665024630541872,1.0,3.9655172413793105,8,9.0,1.0,0.1111111111111111,3,3,6,3.625,29,116.0,1.125
high_compressibility,1,capacity_aware_static,C,5,5,11,1,feasible,0.5665024630541872,1.0,3.9655172413793105,8,8.0,0.0,0.0,0,0,5,3.625,29,110.0,1.0
high_compressibility,1,smoothed,none,0,5,11,1,feasible,0.5665024630541872,1.0,3.9655172413793105,10,10.0,0.0,0.0,0,0,3,2.9,29,155.0,1.0
high_compressibility,1,static_min,none,0,5,12,1,feasible,0.5665024630541872,1.0,3.9655172413793105,8,9.0,1.0,0.1111111111111111,3,3,6,3.625,29,116.0,1.125
high_compressibility,1,capacity_aware_static,C,5,5,12,1,feasible,0.5665024630541872,1.0,3.9655172413793105,8,8.0,0.0,0.0,0,0,5,3.625,29,110.0,1.0
high_compressibility,1,smoothed,none,0,5,12,1,feasible,0.5665024630541872,1.0,3.9655172413793105,10,10.0,0.0,0.0,0,0,3,2.9,29,155.0,1.0
high_compressibility,1,static_min,none,0,5,13,1,feasible,0.5665024630541872,1.0,3.9655172413793105,8,9.0,1.0,0.1111111111111111,3,3,6,3.625,29,116.0,1.125
high_compressibility,1,capacity_aware_static,C,5,5,13,1,feasible,0.5665024630541872,1.0,3.9655172413793105,8,8.0,0.0,0.0,0,0,5,3.625,29,110.0,1.0
high_compressibility,1,smoothed,none,0,5,13,1,feasible,0.5665024630541872,1.0,3.9655172413793105,10,10.0,0.0,0.0,0,0,3,2.9,29,155.0,1.0
high_compressibility,1,static_min,none,0,5,14,1,feasible,0.5665024630541872,1.0,3.9655172413793105,8,9.0,1.0,0.1111111111111111,3,3,6,3.625,29,116.0,1.125
high_compressibility,1,capacity_aware_static,C,5,5,14,1,feasible,0.5665024630541872,1.0,3.9655172413793105,8,8.0,0.0,0.0,0,0,5,3.625,29,110.0,1.0
high_compressibility,1,smoothed,none,0,5,14,1,feasible,0.5665024630541872,1.0,3.9655172413793105,10,10.0,0.0,0.0,0,0,3,2.9,29,155.0,1.0
high_compressibility,1,static_min,none,0,5,15,1,feasible,0.5665024630541872,1.0,3.9655172413793105,8,9.0,1.0,0.1111111111111111,3,3,6,3.625,29,116.0,1.125
high_compressibility,1,capacity_aware_static,C,5,5,15,1,feasible,0.5665024630541872,1.0,3.9655172413793105,8,8.0,0.0,0.0,0,0,5,3.625,29,110.0,1.0
high_compressibility,1,smoothed,none,0,5,15,1,feasible,0.5665024630541872,1.0,3.9655172413793105,10,10.0,0.0,0.0,0,0,3,2.9,29,155.0,1.0
high_compressibility,1,static_min,none,0,6,0,1,feasible,0.5665024630541872,1.0,3.9655172413793105,8,8.0,0.0,0.0,0,0,6,3.625,29,108.0,1.0
high_compressibility,1,capacity_aware_static,C,6,6,0,1,feasible,0.5665024630541872,1.0,3.9655172413793105,8,8.0,0.0,0.0,0,0,6,3.625,29,108.0,1.0
high_compressibility,1,smoothed,none,0,6,0,1,feasible,0.5665024630541872,1.0,3.9655172413793105,10,10.0,0.0,0.0,0,0,3,2.9,29,155.0,1.0
high_compressibility,1,static_min,none,0,6,1,1,feasible,0.5665024630541872,1.0,3.9655172413793105,8,8.0,0.0,0.0,0,0,6,3.625,29,108.0,1.0
high_compressibility,1,capacity_aware_static,C,6,6,1,1,feasible,0.5665024630541872,1.0,3.9655172413793105,8,8.0,0.0,0.0,0,0,6,3.625,29,108.0,1.0
high_compressibility,1,smoothed,none,0,6,1,1,feasible,0.5665024630541872,1.0,3.9655172413793105,10,10.0,0.0,0.0,0,0,3,2.9,29,155.0,1.0
high_compressibility,1,static_min,none,0,6,2,1,feasible,0.5665024630541872,1.0,3.9655172413793105,8,8.0,0.0,0.0,0,0,6,3.625,29,108.0,1.0
high_compressibility,1,capacity_aware_static,C,6,6,2,1,feasible,0.5665024630541872,1.0,3.9655172413793105,8,8.0,0.0,0.0,0,0,6,3.625,29,108.0,1.0
high_compressibility,1,smoothed,none,0,6,2,1,feasible,0.5665024630541872,1.0,3.9655172413793105,10,10.0,0.0,0.0,0,0,3,2.9,29,155.0,1.0
high_compressibility,1,static_min,none,0,6,3,1,feasible,0.5665024630541872,1.0,3.9655172413793105,8,8.0,0.0,0.0,0,0,6,3.625,29,108.0,1.0
high_compressibility,1,capacity_aware_static,C,6,6,3,1,feasible,0.5665024630541872,1.0,3.9655172413793105,8,8.0,0.0,0.0,0,0,6,3.625,29,108.0,1.0
high_compressibility,1,smoothed,none,0,6,3,1,feasible,0.5665024630541872,1.0,3.9655172413793105,10,10.0,0.0,0.0,0,0,3,2.9,29,155.0,1.0
high_compressibility,1,static_min,none,0,6,4,1,feasible,0.5665024630541872,1.0,3.9655172413793105,8,8.0,0.0,0.0,0,0,6,3.625,29,108.0,1.0
high_compressibility,1,capacity_aware_static,C,6,6,4,1,feasible,0.5665024630541872,1.0,3.9655172413793105,8,8.0,0.0,0.0,0,0,6,3.625,29,108.0,1.0
high_compressibility,1,smoothed,none,0,6,4,1,feasible,0.5665024630541872,1.0,3.9655172413793105,10,10.0,0.0,0.0,0,0,3,2.9,29,155.0,1.0
high_compressibility,1,static_min,none,0,6,5,1,feasible,0.5665024630541872,1.0,3.9655172413793105,8,8.0,0.0,0.0,0,0,6,3.625,29,108.0,1.0
high_compressibility,1,capacity_aware_static,C,6,6,5,1,feasible,0.5665024630541872,1.0,3.9655172413793105,8,8.0,0.0,0.0,0,0,6,3.625,29,108.0,1.0
high_compressibility,1,smoothed,none,0,6,5,1,feasible,0.5665024630541872,1.0,3.9655172413793105,10,10.0,0.0,0.0,0,0,3,2.9,29,155.0,1.0
high_compressibility,1,static_min,none,0,6,6,1,feasible,0.5665024630541872,1.0,3.9655172413793105,8,8.0,0.0,0.0,0,0,6,3.625,29,108.0,1.0
high_compressibility,1,capacity_aware_static,C,6,6,6,1,feasible,0.5665024630541872,1.0,3.9655172413793105,8,8.0,0.0,0.0,0,0,6,3.625,29,108.0,1.0
high_compressibility,1,smoothed,none,0,6,6,1,feasible,0.5665024630541872,1.0,3.9655172413793105,10,10.0,0.0,0.0,0,0,3,2.9,29,155.0,1.0
high_compressibility,1,static_min,none,0,6,7,1,feasible,0.5665024630541872,1.0,3.9655172413793105,8,8.0,0.0,0.0,0,0,6,3.625,29,108.0,1.0
high_compressibility,1,capacity_aware_static,C,6,6,7,1,feasible,0.5665024630541872,1.0,3.9655172413793105,8,8.0,0.0,0.0,0,0,6,3.625,29,108.0,1.0
high_compressibility,1,smoothed,none,0,6,7,1,feasible,0.5665024630541872,1.0,3.9655172413793105,10,10.0,0.0,0.0,0,0,3,2.9,29,155.0,1.0
high_compressibility,1,static_min,none,0,6,8,1,feasible,0.5665024630541872,1.0,3.9655172413793105,8,8.0,0.0,0.0,0,0,6,3.625,29,108.0,1.0
high_compressibility,1,capacity_aware_static,C,6,6,8,1,feasible,0.5665024630541872,1.0,3.9655172413793105,8,8.0,0.0,0.0,0,0,6,3.625,29,108.0,1.0
high_compressibility,1,smoothed,none,0,6,8,1,feasible,0.5665024630541872,1.0,3.9655172413793105,10,10.0,0.0,0.0,0,0,3,2.9,29,155.0,1.0
high_compressibility,1,static_min,none,0,6,9,1,feasible,0.5665024630541872,1.0,3.9655172413793105,8,8.0,0.0,0.0,0,0,6,3.625,29,108.0,1.0
high_compressibility,1,capacity_aware_static,C,6,6,9,1,feasible,0.5665024630541872,1.0,3.9655172413793105,8,8.0,0.0,0.0,0,0,6,3.625,29,108.0,1.0
high_compressibility,1,smoothed,none,0,6,9,1,feasible,0.5665024630541872,1.0,3.9655172413793105,10,10.0,0.0,0.0,0,0,3,2.9,29,155.0,1.0
high_compressibility,1,static_min,none,0,6,10,1,feasible,0.5665024630541872,1.0,3.9655172413793105,8,8.0,0.0,0.0,0,0,6,3.625,29,108.0,1.0
high_compressibility,1,capacity_aware_static,C,6,6,10,1,feasible,0.5665024630541872,1.0,3.9655172413793105,8,8.0,0.0,0.0,0,0,6,3.625,29,108.0,1.0
high_compressibility,1,smoothed,none,0,6,10,1,feasible,0.5665024630541872,1.0,3.9655172413793105,10,10.0,0.0,0.0,0,0,3,2.9,29,155.0,1.0
high_compressibility,1,static_min,none,0,6,11,1,feasible,0.5665024630541872,1.0,3.9655172413793105,8,8.0,0.0,0.0,0,0,6,3.625,29,108.0,1.0
high_compressibility,1,capacity_aware_static,C,6,6,11,1,feasible,0.5665024630541872,1.0,3.9655172413793105,8,8.0,0.0,0.0,0,0,6,3.625,29,108.0,1.0
high_compressibility,1,smoothed,none,0,6,11,1,feasible,0.5665024630541872,1.0,3.9655172413793105,10,10.0,0.0,0.0,0,0,3,2.9,29,155.0,1.0
high_compressibility,1,static_min,none,0,6,12,1,feasible,0.5665024630541872,1.0,3.9655172413793105,8,8.0,0.0,0.0,0,0,6,3.625,29,108.0,1.0
high_compressibility,1,capacity_aware_static,C,6,6,12,1,feasible,0.5665024630541872,1.0,3.9655172413793105,8,8.0,0.0,0.0,0,0,6,3.625,29,108.0,1.0
high_compressibility,1,smoothed,none,0,6,12,1,feasible,0.5665024630541872,1.0,3.9655172413793105,10,10.0,0.0,0.0,0,0,3,2.9,29,155.0,1.0
high_compressibility,1,static_min,none,0,6,13,1,feasible,0.5665024630541872,1.0,3.9655172413793105,8,8.0,0.0,0.0,0,0,6,3.625,29,108.0,1.0
high_compressibility,1,capacity_aware_static,C,6,6,13,1,feasible,0.5665024630541872,1.0,3.9655172413793105,8,8.0,0.0,0.0,0,0,6,3.625,29,108.0,1.0
high_compressibility,1,smoothed,none,0,6,13,1,feasible,0.5665024630541872,1.0,3.9655172413793105,10,10.0,0.0,0.0,0,0,3,2.9,29,155.0,1.0
high_compressibility,1,static_min,none,0,6,14,1,feasible,0.5665024630541872,1.0,3.9655172413793105,8,8.0,0.0,0.0,0,0,6,3.625,29,108.0,1.0
high_compressibility,1,capacity_aware_static,C,6,6,14,1,feasible,0.5665024630541872,1.0,3.9655172413793105,8,8.0,0.0,0.0,0,0,6,3.625,29,108.0,1.0
high_compressibility,1,smoothed,none,0,6,14,1,feasible,0.5665024630541872,1.0,3.9655172413793105,10,10.0,0.0,0.0,0,0,3,2.9,29,155.0,1.0
high_compressibility,1,static_min,none,0,6,15,1,feasible,0.5665024630541872,1.0,3.9655172413793105,8,8.0,0.0,0.0,0,0,6,3.625,29,108.0,1.0
high_compressibility,1,capacity_aware_static,C,6,6,15,1,feasible,0.5665024630541872,1.0,3.9655172413793105,8,8.0,0.0,0.0,0,0,6,3.625,29,108.0,1.0
high_compressibility,1,smoothed,none,0,6,15,1,feasible,0.5665024630541872,1.0,3.9655172413793105,10,10.0,0.0,0.0,0,0,3,2.9,29,155.0,1.0
high_compressibility,1,static_min,none,0,7,0,1,feasible,0.5665024630541872,1.0,3.9655172413793105,8,8.0,0.0,0.0,0,0,6,3.625,29,108.0,1.0
high_compressibility,1,capacity_aware_static,C,7,7,0,1,feasible,0.5665024630541872,1.0,3.9655172413793105,8,8.0,0.0,0.0,0,0,6,3.625,29,108.0,1.0
high_compressibility,1,smoothed,none,0,7,0,1,feasible,0.5665024630541872,1.0,3.9655172413793105,10,10.0,0.0,0.0,0,0,3,2.9,29,155.0,1.0
high_compressibility,1,static_min,none,0,7,1,1,feasible,0.5665024630541872,1.0,3.9655172413793105,8,8.0,0.0,0.0,0,0,6,3.625,29,108.0,1.0
high_compressibility,1,capacity_aware_static,C,7,7,1,1,feasible,0.5665024630541872,1.0,3.9655172413793105,8,8.0,0.0,0.0,0,0,6,3.625,29,108.0,1.0
high_compressibility,1,smoothed,none,0,7,1,1,feasible,0.5665024630541872,1.0,3.9655172413793105,10,10.0,0.0,0.0,0,0,3,2.9,29,155.0,1.0
high_compressibility,1,static_min,none,0,7,2,1,feasible,0.5665024630541872,1.0,3.9655172413793105,8,8.0,0.0,0.0,0,0,6,3.625,29,108.0,1.0
high_compressibility,1,capacity_aware_static,C,7,7,2,1,feasible,0.5665024630541872,1.0,3.9655172413793105,8,8.0,0.0,0.0,0,0,6,3.625,29,108.0,1.0
high_compressibility,1,smoothed,none,0,7,2,1,feasible,0.5665024630541872,1.0,3.9655172413793105,10,10.0,0.0,0.0,0,0,3,2.9,29,155.0,1.0
high_compressibility,1,static_min,none,0,7,3,1,feasible,0.5665024630541872,1.0,3.9655172413793105,8,8.0,0.0,0.0,0,0,6,3.625,29,108.0,1.0
high_compressibility,1,capacity_aware_static,C,7,7,3,1,feasible,0.5665024630541872,1.0,3.9655172413793105,8,8.0,0.0,0.0,0,0,6,3.625,29,108.0,1.0
high_compressibility,1,smoothed,none,0,7,3,1,feasible,0.5665024630541872,1.0,3.9655172413793105,10,10.0,0.0,0.0,0,0,3,2.9,29,155.0,1.0
high_compressibility,1,static_min,none,0,7,4,1,feasible,0.5665024630541872,1.0,3.9655172413793105,8,8.0,0.0,0.0,0,0,6,3.625,29,108.0,1.0
high_compressibility,1,capacity_aware_static,C,7,7,4,1,feasible,0.5665024630541872,1.0,3.9655172413793105,8,8.0,0.0,0.0,0,0,6,3.625,29,108.0,1.0
high_compressibility,1,smoothed,none,0,7,4,1,feasible,0.5665024630541872,1.0,3.9655172413793105,10,10.0,0.0,0.0,0,0,3,2.9,29,155.0,1.0
high_compressibility,1,static_min,none,0,7,5,1,feasible,0.5665024630541872,1.0,3.9655172413793105,8,8.0,0.0,0.0,0,0,6,3.625,29,108.0,1.0
high_compressibility,1,capacity_aware_static,C,7,7,5,1,feasible,0.5665024630541872,1.0,3.9655172413793105,8,8.0,0.0,0.0,0,0,6,3.625,29,108.0,1.0
high_compressibility,1,smoothed,none,0,7,5,1,feasible,0.5665024630541872,1.0,3.9655172413793105,10,10.0,0.0,0.0,0,0,3,2.9,29,155.0,1.0
