workload_scope,workload_name,policy,variant_id,trace_length,total_t,peak_demand,C,B,p_acc,trial_index,T_static,T_exe,stall_cycles,stall_ratio,max_cycle_hit,mean_service
synthetic,medium_compressibility_seed7,smoothed,medium_compressibility_seed7:smoothed,17,25,2,1,8,0.999,84,17,25,8,0.32,0,1.0
synthetic,medium_compressibility_seed7,smoothed,medium_compressibility_seed7:smoothed,17,25,2,1,8,0.999,85,17,25,8,0.32,0,1.0
synthetic,medium_compressibility_seed7,smoothed,medium_compressibility_seed7:smoothed,17,25,2,1,8,0.999,86,17,25,8,0.32,0,1.0
synthetic,medium_compressibility_seed7,smoothed,medium_compressibility_seed7:smoothed,17,25,2,1,8,0.999,87,17,25,8,0.32,0,1.0
synthetic,medium_compressibility_seed7,smoothed,medium_compressibility_seed7:smoothed,17,25,2,1,8,0.999,88,17,25,8,0.32,0,1.0
synthetic,medium_compressibility_seed7,smoothed,medium_compressibility_seed7:smoothed,17,25,2,1,8,0.999,89,17,25,8,0.32,0,1.0
synthetic,medium_compressibility_seed7,smoothed,medium_compressibility_seed7:smoothed,17,25,2,1,8,0.999,90,17,25,8,0.32,0,1.0
synthetic,medium_compressibility_seed7,smoothed,medium_compressibility_seed7:smoothed,17,25,2,1,8,0.999,91,17,25,8,0.32,0,1.0
synthetic,medium_compressibility_seed7,smoothed,medium_compressibility_seed7:smoothed,17,25,2,1,8,0.999,92,17,25,8,0.32,0,1.0
synthetic,medium_compressibility_seed7,smoothed,medium_compressibility_seed7:smoothed,17,25,2,1,8,0.999,93,17,25,8,0.32,0,1.0
synthetic,medium_compressibility_seed7,smoothed,medium_compressibility_seed7:smoothed,17,25,2,1,8,0.999,94,17,25,8,0.32,0,1.0
synthetic,medium_compressibility_seed7,smoothed,medium_compressibility_seed7:smoothed,17,25,2,1,8,0.999,95,17,25,8,0.32,0,1.0
synthetic,medium_compressibility_seed7,smoothed,medium_compressibility_seed7:smoothed,17,25,2,1,8,0.999,96,17,25,8,0.32,0,1.0
synthetic,medium_compressibility_seed7,smoothed,medium_compressibility_seed7:smoothed,17,25,2,1,8,0.999,97,17,25,8,0.32,0,1.0
synthetic,medium_compressibility_seed7,smoothed,medium_compressibility_seed7:smoothed,17,25,2,1,8,0.999,98,17,25,8,0.32,0,1.0
synthetic,medium_compressibility_seed7,smoothed,medium_compressibility_seed7:smoothed,17,25,2,1,8,0.999,99,17,25,8,0.32,0,1.0
synthetic,medium_compressibility_seed7,smoothed,medium_compressibility_seed7:smoothed,17,25,2,1,8,0.995,0,17,25,8,0.32,0,1.0
synthetic,medium_compressibility_seed7,smoothed,medium_compressibility_seed7:smoothed,17,25,2,1,8,0.995,1,17,25,8,0.32,0,1.0
synthetic,medium_compressibility_seed7,smoothed,medium_compressibility_seed7:smoothed,17,25,2,1,8,0.995,2,17,26,9,0.34615384615384615,0,0.9615384615384616
synthetic,medium_compressibility_seed7,smoothed,medium_compressibility_seed7:smoothed,17,25,2,1,8,0.995,3,17,25,8,0.32,0,1.0
synthetic,medium_compressibility_seed7,smoothed,medium_compressibility_seed7:smoothed,17,25,2,1,8,0.995,4,17,25,8,0.32,0,1.0
synthetic,medium_compressibility_seed7,smoothed,medium_compressibility_seed7:smoothed,17,25,2,1,8,0.995,5,17,26,9,0.34615384615384615,0,0.9615384615384616
synthetic,medium_compressibility_seed7,smoothed,medium_compressibility_seed7:smoothed,17,25,2,1,8,0.995,6,17,25,8,0.32,0,1.0
synthetic,medium_compressibility_seed7,smoothed,medium_compressibility_seed7:smoothed,17,25,2,1,8,0.995,7,17,26,9,0.34615384615384615,0,0.9615384615384616
synthetic,medium_compressibility_seed7,smoothed,medium_compressibility_seed7:smoothed,17,25,2,1,8,0.995,8,17,25,8,0.32,0,1.0
synthetic,medium_compressibility_seed7,smoothed,medium_compressibility_seed7:smoothed,17,25,2,1,8,0.995,9,17,25,8,0.32,0,1.0
synthetic,medium_compressibility_seed7,smoothed,medium_compressibility_seed7:smoothed,17,25,2,1,8,0.995,10,17,25,8,0.32,0,1.0
synthetic,medium_compressibility_seed7,smoothed,medium_compressibility_seed7:smoothed,17,25,2,1,8,0.995,11,17,25,8,0.32,0,1.0
synthetic,medium_compressibility_seed7,smoothed,medium_compressibility_seed7:smoothed,17,25,2,1,8,0.995,12,17,25,8,0.32,0,1.0
synthetic,medium_compressibility_seed7,smoothed,medium_compressibility_seed7:smoothed,17,25,2,1,8,0.995,13,17,25,8,0.32,0,1.0
synthetic,medium_compressibility_seed7,smoothed,medium_compressibility_seed7:smoothed,17,25,2,1,8,0.995,14,17,25,8,0.32,0,1.0
synthetic,medium_compressibility_seed7,smoothed,medium_compressibility_seed7:smoothed,17,25,2,1,8,0.995,15,17,25,8,0.32,0,1.0
synthetic,medium_compressibility_seed7,smoothed,medium_compressibility_seed7:smoothed,17,25,2,1,8,0.995,16,17,25,8,0.32,0,1.0
synthetic,medium_compressibility_seed7,smoothed,medium_compressibility_seed7:smoothed,17,25,2,1,8,0.995,17,17,25,8,0.32,0,1.0
synthetic,medium_compressibility_seed7,smoothed,medium_compressibility_seed7:smoothed,17,25,2,1,8,0.995,18,17,25,8,0.32,0,1.0
synthetic,medium_compressibility_seed7,smoothed,medium_compressibility_seed7:smoothed,17,25,2,1,8,0.995,19,17,25,8,0.32,0,1.0
synthetic,medium_compressibility_seed7,smoothed,medium_compressibility_seed7:smoothed,17,25,2,1,8,0.995,20,17,25,8,0.32,0,1.0
synthetic,medium_compressibility_seed7,smoothed,medium_compressibility_seed7:smoothed,17,25,2,1,8,0.995,21,17,25,8,0.32,0,1.0
synthetic,medium_compressibility_seed7,smoothed,medium_compressibility_seed7:smoothed,17,25,2,1,8,0.995,22,17,25,8,0.32,0,1.0
synthetic,medium_compressibility_seed7,smoothed,medium_compressibility_seed7:smoothed,17,25,2,1,8,0.995,23,17,25,8,0.32,0,1.0
synthetic,medium_compressibility_seed7,smoothed,medium_compressibility_seed7:smoothed,17,25,2,1,8,0.995,24,17,25,8,0.32,0,1.0
synthetic,medium_compressibility_seed7,smoothed,medium_compressibility_seed7:smoothed,17,25,2,1,8,0.995,25,17,26,9,0.34615384615384615,0,0.9615384615384616
synthetic,medium_compressibility_seed7,smoothed,medium_compressibility_seed7:smoothed,17,25,2,1,8,0.995,26,17,25,8,0.32,0,1.0
synthetic,medium_compressibility_seed7,smoothed,medium_compressibility_seed7:smoothed,17,25,2,1,8,0.995,27,17,25,8,0.32,0,1.0
synthetic,medium_compressibility_seed7,smoothed,medium_compressibility_seed7:smoothed,17,25,2,1,8,0.995,28,17,25,8,0.32,0,1.0
synthetic,medium_compressibility_seed7,smoothed,medium_compressibility_seed7:smoothed,17,25,2,1,8,0.995,29,17,25,8,0.32,0,1.0
synthetic,medium_compressibility_seed7,smoothed,medium_compressibility_seed7:smoothed,17,25,2,1,8,0.995,30,17,25,8,0.32,0,1.0
synthetic,medium_compressibility_seed7,smoothed,medium_compressibility_seed7:smoothed,17,25,2,1,8,0.995,31,17,25,8,0.32,0,1.0
synthetic,medium_compressibility_seed7,smoothed,medium_compressibility_seed7:smoothed,17,25,2,1,8,0.995,32,17,25,8,0.32,0,1.0
synthetic,medium_compressibility_seed7,smoothed,medium_compressibility_seed7:smoothed,17,25,2,1,8,0.995,33,17,25,8,0.32,0,1.0
synthetic,medium_compressibility_seed7,smoothed,medium_compressibility_seed7:smoothed,17,25,2,1,8,0.995,34,17,25,8,0.32,0,1.0
synthetic,medium_compressibility_seed7,smoothed,medium_compressibility_seed7:smoothed,17,25,2,1,8,0.995,35,17,25,8,0.32,0,1.0
synthetic,medium_compressibility_seed7,smoothed,medium_compressibility_seed7:smoothed,17,25,2,1,8,0.995,36,17,25,8,0.32,0,1.0
synthetic,medium_compressibility_seed7,smoothed,medium_compressibility_seed7:smoothed,17,25,2,1,8,0.995,37,17,25,8,0.32,0,1.0
synthetic,medium_compressibility_seed7,smoothed,medium_compressibility_seed7:smoothed,17,25,2,1,8,0.995,38,17,26,9,0.34615384615384615,0,0.9615384615384616
synthetic,medium_compressibility_seed7,smoothed,medium_compressibility_seed7:smoothed,17,25,2,1,8,0.995,39,17,25,8,0.32,0,1.0
synthetic,medium_compressibility_seed7,smoothed,medium_compressibility_seed7:smoothed,17,25,2,1,8,0.995,40,17,25,8,0.32,0,1.0
synthetic,medium_compressibility_seed7,smoothed,medium_compressibility_seed7:smoothed,17,25,2,1,8,0.995,41,17,25,8,0.32,0,1.0
synthetic,medium_compressibility_seed7,smoothed,medium_compressibility_seed7:smoothed,17,25,2,1,8,0.995,42,17,25,8,0.32,0,1.0
synthetic,medium_compressibility_seed7,smoothed,medium_compressibility_seed7:smoothed,17,25,2,1,8,0.995,43,17,26,9,0.34615384615384615,0,0.9615384615384616
synthetic,medium_compressibility_seed7,smoothed,medium_compressibility_seed7:smoothed,17,25,2,1,8,0.995,44,17,25,8,0.32,0,1.0
synthetic,medium_compressibility_seed7,smoothed,medium_compressibility_seed7:smoothed,17,25,2,1,8,0.995,45,17,25,8,0.32,0,1.0
synthetic,medium_compressibility_seed7,smoothed,medium_compressibility_seed7:smoothed,17,25,2,1,8,0.995,46,17,25,8,0.32,0,1.0
synthetic,medium_compressibility_seed7,smoothed,medium_compressibility_seed7:smoothed,17,25,2,1,8,0.995,47,17,25,8,0.32,0,1.0
synthetic,medium_compressibility_seed7,smoothed,medium_compressibility_seed7:smoothed,17,25,2,1,8,0.995,48,17,25,8,0.32,0,1.0
synthetic,medium_compressibility_seed7,smoothed,medium_compressibility_seed7:smoothed,17,25,2,1,8,0.995,49,17,25,8,0.32,0,1.0
synthetic,medium_compressibility_seed7,smoothed,medium_compressibility_seed7:smoothed,17,25,2,1,8,0.995,50,17,26,9,0.34615384615384615,0,0.9615384615384616
synthetic,medium_compressibility_seed7,smoothed,medium_compressibility_seed7:smoothed,17,25,2,1,8,0.995,51,17,25,8,0.32,0,1.0
synthetic,medium_compressibility_seed7,smoothed,medium_compressibility_seed7:smoothed,17,25,2,1,8,0.995,52,17,25,8,0.32,0,1.0
synthetic,medium_compressibility_seed7,smoothed,medium_compressibility_seed7:smoothed,17,25,2,1,8,0.995,53,17,25,8,0.32,0,1.0
synthetic,medium_compressibility_seed7,smoothed,medium_compressibility_seed7:smoothed,17,25,2,1,8,0.995,54,17,25,8,0.32,0,1.0
synthetic,medium_compressibility_seed7,smoothed,medium_compressibility_seed7:smoothed,17,25,2,1,8,0.995,55,17,25,8,0.32,0,1.0
synthetic,medium_compressibility_seed7,smoothed,medium_compressibility_seed7:smoothed,17,25,2,1,8,0.995,56,17,25,8,0.32,0,1.0
synthetic,medium_compressibility_seed7,smoothed,medium_compressibility_seed7:smoothed,17,25,2,1,8,0.995,57,17,25,8,0.32,0,1.0
synthetic,medium_compressibility_seed7,smoothed,medium_compressibility_seed7:smoothed,17,25,2,1,8,0.995,58,17,25,8,0.32,0,1.0
synthetic,medium_compressibility_seed7,smoothed,medium_compressibility_seed7:smoothed,17,25,2,1,8,0.995,59,17,25,8,0.32,0,1.0
synthetic,medium_compressibility_seed7,smoothed,medium_compressibility_seed7:smoothed,17,25,2,1,8,0.995,60,17,25,8,0.32,0,1.0
synthetic,medium_compressibility_seed7,smoothed,medium_compressibility_seed7:smoothed,17,25,2,1,8,0.995,61,17,25,8,0.32,0,1.0
synthetic,medium_compressibility_seed7,smoothed,medium_compressibility_seed7:smoothed,17,25,2,1,8,0.995,62,17,25,8,0.32,0,1.0
synthetic,medium_compressibility_seed7,smoothed,medium_compressibility_seed7:smoothed,17,25,2,1,8,0.995,63,17,25,8,0.32,0,1.0
synthetic,medium_compressibility_seed7,smoothed,medium_compressibility_seed7:smoothed,17,25,2,1,8,0.995,64,17,25,8,0.32,0,1.0
synthetic,medium_compressibility_seed7,smoothed,medium_compressibility_seed7:smoothed,17,25,2,1,8,0.995,65,17,25,8,0.32,0,1.0
synthetic,medium_compressibility_seed7,smoothed,medium_compressibility_seed7:smoothed,17,25,2,1,8,0.995,66,17,25,8,0.32,0,1.0
synthetic,medium_compressibility_seed7,smoothed,medium_compressibility_seed7:smoothed,17,25,2,1,8,0.995,67,17,25,8,0.32,0,1.0
synthetic,medium_compressibility_seed7,smoothed,medium_compressibility_seed7:smoothed,17,25,2,1,8,0.995,68,17,25,8,0.32,0,1.0
synthetic,medium_compressibility_seed7,smoothed,medium_compressibility_seed7:smoothed,17,25,2,1,8,0.995,69,17,25,8,0.32,0,1.0
synthetic,medium_compressibility_seed7,smoothed,medium_compressibility_seed7:smoothed,17,25,2,1,8,0.995,70,17,25,8,0.32,0,1.0
synthetic,medium_compressibility_seed7,smoothed,medium_compressibility_seed7:smoothed,17,25,2,1,8,0.995,71,17,25,8,0.32,0,1.0
synthetic,medium_compressibility_seed7,smoothed,medium_compressibility_seed7:smoothed,17,25,2,1,8,0.995,72,17,25,8,0.32,0,1.0
synthetic,medium_compressibility_seed7,smoothed,medium_compressibility_seed7:smoothed,17,25,2,1,8,0.995,73,17,26,9,0.34615384615384615,0,0.9615384615384616
synthetic,medium_compressibility_seed7,smoothed,medium_compressibility_seed7:smoothed,17,25,2,1,8,0.995,74,17,25,8,0.32,0,1.0
synthetic,medium_compressibility_seed7,smoothed,medium_compressibility_seed7:smoothed,17,25,2,1,8,0.995,75,17,25,8,0.32,0,1.0
synthetic,medium_compressibility_seed7,smoothed,medium_compressibility_seed7:smoothed,17,25,2,1,8,0.995,76,17,25,8,0.32,0,1.0
synthetic,medium_compressibility_seed7,smoothed,medium_compressibility_seed7:smoothed,17,25,2,1,8,0.995,77,17,25,8,0.32,0,1.0
synthetic,medium_compressibility_seed7,smoothed,medium_compressibility_seed7:smoothed,17,25,2,1,8,0.995,78,17,25,8,0.32,0,1.0
synthetic,medium_compressibility_seed7,smoothed,medium_compressibility_seed7:smoothed,17,25,2,1,8,0.995,79,17,25,8,0.32,0,1.0
synthetic,medium_compressibility_seed7,smoothed,medium_compressibility_seed7:smoothed,17,25,2,1,8,0.995,80,17,25,8,0.32,0,1.0
synthetic,medium_compressibility_seed7,smoothed,medium_compressibility_seed7:smoothed,17,25,2,1,8,0.995,81,17,25,8,0.32,0,1.0
synthetic,medium_compressibility_seed7,smoothed,medium_compressibility_seed7:smoothed,17,25,2,1,8,0.995,82,17,25,8,0.32,0,1.0
synthetic,medium_compressibility_seed7,smoothed,medium_compressibility_seed7:smoothed,17,25,2,1,8,0.995,83,17,26,9,0.34615384615384615,0,0.9615384615384616
synthetic,medium_compressibility_seed7,smoothed,medium_compressibility_seed7:smoothed,17,25,2,1,8,0.995,84,17,25,8,0.32,0,1.0
synthetic,medium_compressibility_seed7,smoothed,medium_compressibility_seed7:smoothed,17,25,2,1,8,0.995,85,17,25,8,0.32,0,1.0
synthetic,medium_compressibility_seed7,smoothed,medium_compressibility_seed7:smoothed,17,25,2,1,8,0.995,86,17,25,8,0.32,0,1.0
synthetic,medium_compressibility_seed7,smoothed,medium_compressibility_seed7:smoothed,17,25,2,1,8,0.995,87,17,25,8,0.32,0,1.0
synthetic,medium_compressibility_seed7,smoothed,medium_compressibility_seed7:smoothed,17,25,2,1,8,0.995,88,17,25,8,0.32,0,1.0
synthetic,medium_compressibility_seed7,smoothed,medium_compressibility_seed7:smoothed,17,25,2,1,8,0.995,89,17,26,9,0.34615384615384615,0,0.9615384615384616
synthetic,medium_compressibility_seed7,smoothed,medium_compressibility_seed7:smoothed,17,25,2,1,8,0.995,90,17,25,8,0.32,0,1.0
synthetic,medium_compressibility_seed7,smoothed,medium_compressibility_seed7:smoothed,17,25,2,1,8,0.995,91,17,27,10,0.37037037037037035,0,0.9259259259259259
synthetic,medium_compressibility_seed7,smoothed,medium_compressibility_seed7:smoothed,17,25,2,1,8,0.995,92,17,25,8,0.32,0,1.0
synthetic,medium_compressibility_seed7,smoothed,medium_compressibility_seed7:smoothed,17,25,2,1,8,0.995,93,17,25,8,0.32,0,1.0
synthetic,medium_compressibility_seed7,smoothed,medium_compressibility_seed7:smoothed,17,25,2,1,8,0.995,94,17,25,8,0.32,0,1.0
synthetic,medium_compressibility_seed7,smoothed,medium_compressibility_seed7:smoothed,17,25,2,1,8,0.995,95,17,25,8,0.32,0,1.0
synthetic,medium_compressibility_seed7,smoothed,medium_compressibility_seed7:smoothed,17,25,2,1,8,0.995,96,17,25,8,0.32,0,1.0
synthetic,medium_compressibility_seed7,smoothed,medium_compressibility_seed7:smoothed,17,25,2,1,8,0.995,97,17,25,8,0.32,0,1.0
synthetic,medium_compressibility_seed7,smoothed,medium_compressibility_seed7:smoothed,17,25,2,1,8,0.995,98,17,26,9,0.34615384615384615,0,0.9615384615384616
synthetic,medium_compressibility_seed7,smoothed,medium_compressibility_seed7:smoothed,17,25,2,1,8,0.995,99,17,25,8,0.32,0,1.0
synthetic,medium_compressibility_seed7,smoothed,medium_compressibility_seed7:smoothed,17,25,2,1,8,0.99,0,17,25,8,0.32,0,1.0
synthetic,medium_compressibility_seed7,smoothed,medium_compressibility_seed7:smoothed,17,25,2,1,8,0.99,1,17,25,8,0.32,0,1.0
synthetic,medium_compressibility_seed7,smoothed,medium_compressibility_seed7:smoothed,17,25,2,1,8,0.99,2,17,25,8,0.32,0,1.0
synthetic,medium_compressibility_seed7,smoothed,medium_compressibility_seed7:smoothed,17,25,2,1,8,0.99,3,17,25,8,0.32,0,1.0
synthetic,medium_compressibility_seed7,smoothed,medium_compressibility_seed7:smoothed,17,25,2,1,8,0.99,4,17,25,8,0.32,0,1.0
synthetic,medium_compressibility_seed7,smoothed,medium_compressibility_seed7:smoothed,17,25,2,1,8,0.99,5,17,25,8,0.32,0,1.0
synthetic,medium_compressibility_seed7,smoothed,medium_compressibility_seed7:smoothed,17,25,2,1,8,0.99,6,17,26,9,0.34615384615384615,0,0.9615384615384616
synthetic,medium_compressibility_seed7,smoothed,medium_compressibility_seed7:smoothed,17,25,2,1,8,0.99,7,17,25,8,0.32,0,1.0
synthetic,medium_compressibility_seed7,smoothed,medium_compressibility_seed7:smoothed,17,25,2,1,8,0.99,8,17,26,9,0.34615384615384615,0,0.9615384615384616
synthetic,medium_compressibility_seed7,smoothed,medium_compressibility_seed7:smoothed,17,25,2,1,8,0.99,9,17,25,8,0.32,0,1.0
synthetic,medium_compressibility_seed7,smoothed,medium_compressibility_seed7:smoothed,17,25,2,1,8,0.99,10,17,25,8,0.32,0,1.0
synthetic,medium_compressibility_seed7,smoothed,medium_compressibility_seed7:smoothed,17,25,2,1,8,0.99,11,17,25,8,0.32,0,1.0
synthetic,medium_compressibility_seed7,smoothed,medium_compressibility_seed7:smoothed,17,25,2,1,8,0.99,12,17,25,8,0.32,0,1.0
synthetic,medium_compressibility_seed7,smoothed,medium_compressibility_seed7:smoothed,17,25,2,1,8,0.99,13,17,25,8,0.32,0,1.0
synthetic,medium_compressibility_seed7,smoothed,medium_compressibility_seed7:smoothed,17,25,2,1,8,0.99,14,17,26,9,0.34615384615384615,0,0.9615384615384616
synthetic,medium_compressibility_seed7,smoothed,medium_compressibility_seed7:smoothed,17,25,2,1,8,0.99,15,17,25,8,0.32,0,1.0
synthetic,medium_compressibility_seed7,smoothed,medium_compressibility_seed7:smoothed,17,25,2,1,8,0.99,16,17,25,8,0.32,0,1.0
synthetic,medium_compressibility_seed7,smoothed,medium_compressibility_seed7:smoothed,17,25,2,1,8,0.99,17,17,26,9,0.34615384615384615,0,0.9615384615384616
synthetic,medium_compressibility_seed7,smoothed,medium_compressibility_seed7:smoothed,17,25,2,1,8,0.99,18,17,25,8,0.32,0,1.0
synthetic,medium_compressibility_seed7,smoothed,medium_compressibility_seed7:smoothed,17,25,2,1,8,0.99,19,17,25,8,0.32,0,1.0
synthetic,medium_compressibility_seed7,smoothed,medium_compressibility_seed7:smoothed,17,25,2,1,8,0.99,20,17,26,9,0.34615384615384615,0,0.9615384615384616
synthetic,medium_compressibility_seed7,smoothed,medium_compressibility_seed7:smoothed,17,25,2,1,8,0.99,21,17,25,8,0.32,0,1.0
synthetic,medium_compressibility_seed7,smoothed,medium_compressibility_seed7:smoothed,17,25,2,1,8,0.99,22,17,26,9,0.34615384615384615,0,0.9615384615384616
synthetic,medium_compressibility_seed7,smoothed,medium_compressibility_seed7:smoothed,17,25,2,1,8,0.99,23,17,26,9,0.34615384615384615,0,0.9615384615384616
synthetic,medium_compressibility_seed7,smoothed,medium_compressibility_seed7:smoothed,17,25,2,1,8,0.99,24,17,25,8,0.32,0,1.0
synthetic,medium_compressibility_seed7,smoothed,medium_compressibility_seed7:smoothed,17,25,2,1,8,0.99,25,17,26,9,0.34615384615384615,0,0.9615384615384616
synthetic,medium_compressibility_seed7,smoothed,medium_compressibility_seed7:smoothed,17,25,2,1,8,0.99,26,17,25,8,0.32,0,1.0
synthetic,medium_compressibility_seed7,smoothed,medium_compressibility_seed7:smoothed,17,25,2,1,8,0.99,27,17,25,8,0.32,0,1.0
synthetic,medium_compressibility_seed7,smoothed,medium_compressibility_seed7:smoothed,17,25,2,1,8,0.99,28,17,27,10,0.37037037037037035,0,0.9259259259259259
synthetic,medium_compressibility_seed7,smoothed,medium_compressibility_seed7:smoothed,17,25,2,1,8,0.99,29,17,28,11,0.39285714285714285,0,0.8928571428571429
synthetic,medium_compressibility_seed7,smoothed,medium_compressibility_seed7:smoothed,17,25,2,1,8,0.99,30,17,25,8,0.32,0,1.0
synthetic,medium_compressibility_seed7,smoothed,medium_compressibility_seed7:smoothed,17,25,2,1,8,0.99,31,17,27,10,0.37037037037037035,0,0.9259259259259259
synthetic,medium_compressibility_seed7,smoothed,medium_compressibility_seed7:smoothed,17,25,2,1,8,0.99,32,17,25,8,0.32,0,1.0
synthetic,medium_compressibility_seed7,smoothed,medium_compressibility_seed7:smoothed,17,25,2,1,8,0.99,33,17,25,8,0.32,0,1.0
synthetic,medium_compressibility_seed7,smoothed,medium_compressibility_seed7:smoothed,17,25,2,1,8,0.99,34,17,25,8,0.32,0,1.0
synthetic,medium_compressibility_seed7,smoothed,medium_compressibility_seed7:smoothed,17,25,2,1,8,0.99,35,17,25,8,0.32,0,1.0
synthetic,medium_compressibility_seed7,smoothed,medium_compressibility_seed7:smoothed,17,25,2,1,8,0.99,36,17,25,8,0.32,0,1.0
synthetic,medium_compressibility_seed7,smoothed,medium_compressibility_seed7:smoothed,17,25,2,1,8,0.99,37,17,25,8,0.32,0,1.0
synthetic,medium_compressibility_seed7,smoothed,medium_compressibility_seed7:smoothed,17,25,2,1,8,0.99,38,17,25,8,0.32,0,1.0
synthetic,medium_compressibility_seed7,smoothed,medium_compressibility_seed7:smoothed,17,25,2,1,8,0.99,39,17,25,8,0.32,0,1.0
synthetic,medium_compressibility_seed7,smoothed,medium_compressibility_seed7:smoothed,17,25,2,1,8,0.99,40,17,25,8,0.32,0,1.0
synthetic,medium_compressibility_seed7,smoothed,medium_compressibility_seed7:smoothed,17,25,2,1,8,0.99,41,17,25,8,0.32,0,1.0
