trace_name,policy,trace_length,logical_qubit_budget,real_trace_compressibility,C,B,feasible,feasible_reason,T_static,T_exe,stall_cycles,stall_ratio,Delta_max,Gamma,peak_demand,mean_demand,total_T,QTV_proxy,normalized_makespan
adder_n6,static_min,146,14,1.3157858932998192,6,0,1,feasible,146,146.0,0.0,0.0,0,0,2,0.5753424657534246,84,2044.0,1.0
adder_n6,static_min,146,14,1.3157858932998192,6,1,1,feasible,146,146.0,0.0,0.0,0,0,2,0.5753424657534246,84,2044.0,1.0
adder_n6,static_min,146,14,1.3157858932998192,6,2,1,feasible,146,146.0,0.0,0.0,0,0,2,0.5753424657534246,84,2044.0,1.0
adder_n6,static_min,146,14,1.3157858932998192,6,3,1,feasible,146,146.0,0.0,0.0,0,0,2,0.5753424657534246,84,2044.0,1.0
adder_n6,static_min,146,14,1.3157858932998192,6,4,1,feasible,146,146.0,0.0,0.0,0,0,2,0.5753424657534246,84,2044.0,1.0
adder_n6,static_min,146,14,1.3157858932998192,6,5,1,feasible,146,146.0,0.0,0.0,0,0,2,0.5753424657534246,84,2044.0,1.0
adder_n6,static_min,146,14,1.3157858932998192,6,6,1,feasible,146,146.0,0.0,0.0,0,0,2,0.5753424657534246,84,2044.0,1.0
adder_n6,static_min,146,14,1.3157858932998192,6,7,1,feasible,146,146.0,0.0,0.0,0,0,2,0.5753424657534246,84,2044.0,1.0
adder_n6,static_min,146,14,1.3157858932998192,6,8,1,feasible,146,146.0,0.0,0.0,0,0,2,0.5753424657534246,84,2044.0,1.0
adder_n6,static_min,146,14,1.3157858932998192,6,9,1,feasible,146,146.0,0.0,0.0,0,0,2,0.5753424657534246,84,2044.0,1.0
adder_n6,static_min,146,14,1.3157858932998192,6,10,1,feasible,146,146.0,0.0,0.0,0,0,2,0.5753424657534246,84,2044.0,1.0
adder_n6,static_min,146,14,1.3157858932998192,6,11,1,feasible,146,146.0,0.0,0.0,0,0,2,0.5753424657534246,84,2044.0,1.0
adder_n6,static_min,146,14,1.3157858932998192,6,12,1,feasible,146,146.0,0.0,0.0,0,0,2,0.5753424657534246,84,2044.0,1.0
adder_n6,static_min,146,14,1.3157858932998192,6,13,1,feasible,146,146.0,0.0,0.0,0,0,2,0.5753424657534246,84,2044.0,1.0
adder_n6,static_min,146,14,1.3157858932998192,6,14,1,feasible,146,146.0,0.0,0.0,0,0,2,0.5753424657534246,84,2044.0,1.0
adder_n6,static_min,146,14,1.3157858932998192,6,15,1,feasible,146,146.0,0.0,0.0,0,0,2,0.5753424657534246,84,2044.0,1.0
adder_n6,static_min,146,14,1.3157858932998192,7,0,1,feasible,146,146.0,0.0,0.0,0,0,2,0.5753424657534246,84,2044.0,1.0
adder_n6,static_min,146,14,1.3157858932998192,7,1,1,feasible,146,146.0,0.0,0.0,0,0,2,0.5753424657534246,84,2044.0,1.0
adder_n6,static_min,146,14,1.3157858932998192,7,2,1,feasible,146,146.0,0.0,0.0,0,0,2,0.5753424657534246,84,2044.0,1.0
adder_n6,static_min,146,14,1.3157858932998192,7,3,1,feasible,146,146.0,0.0,0.0,0,0,2,0.5753424657534246,84,2044.0,1.0
adder_n6,static_min,146,14,1.3157858932998192,7,4,1,feasible,146,146.0,0.0,0.0,0,0,2,0.5753424657534246,84,2044.0,1.0
adder_n6,static_min,146,14,1.3157858932998192,7,5,1,feasible,146,146.0,0.0,0.0,0,0,2,0.5753424657534246,84,2044.0,1.0
adder_n6,static_min,146,14,1.3157858932998192,7,6,1,feasible,146,146.0,0.0,0.0,0,0,2,0.5753424657534246,84,2044.0,1.0
adder_n6,static_min,146,14,1.3157858932998192,7,7,1,feasible,146,146.0,0.0,0.0,0,0,2,0.5753424657534246,84,2044.0,1.0
adder_n6,static_min,146,14,1.3157858932998192,7,8,1,feasible,146,146.0,0.0,0.0,0,0,2,0.5753424657534246,84,2044.0,1.0
adder_n6,static_min,146,14,1.3157858932998192,7,9,1,feasible,146,146.0,0.0,0.0,0,0,2,0.5753424657534246,84,2044.0,1.0
adder_n6,static_min,146,14,1.3157858932998192,7,10,1,feasible,146,146.0,0.0,0.0,0,0,2,0.5753424657534246,84,2044.0,1.0
adder_n6,static_min,146,14,1.3157858932998192,7,11,1,feasible,146,146.0,0.0,0.0,0,0,2,0.5753424657534246,84,2044.0,1.0
adder_n6,static_min,146,14,1.3157858932998192,7,12,1,feasible,146,146.0,0.0,0.0,0,0,2,0.5753424657534246,84,2044.0,1.0
adder_n6,static_min,146,14,1.3157858932998192,7,13,1,feasible,146,146.0,0.0,0.0,0,0,2,0.5753424657534246,84,2044.0,1.0
adder_n6,static_min,146,14,1.3157858932998192,7,14,1,feasible,146,146.0,0.0,0.0,0,0,2,0.5753424657534246,84,2044.0,1.0
adder_n6,static_min,146,14,1.3157858932998192,7,15,1,feasible,146,146.0,0.0,0.0,0,0,2,0.5753424657534246,84,2044.0,1.0
adder_n6,smoothed,146,14,1.3157858932998192,1,0,1,feasible,146,146.0,0.0,0.0,0,0,1,0.5753424657534246,84,2044.0,1.0
adder_n6,smoothed,146,14,1.3157858932998192,1,1,1,feasible,146,146.0,0.0,0.0,0,0,1,0.5753424657534246,84,2044.0,1.0
adder_n6,smoothed,146,14,1.3157858932998192,1,2,1,feasible,146,146.0,0.0,0.0,0,0,1,0.5753424657534246,84,2044.0,1.0
adder_n6,smoothed,146,14,1.3157858932998192,1,3,1,feasible,146,146.0,0.0,0.0,0,0,1,0.5753424657534246,84,2044.0,1.0
adder_n6,smoothed,146,14,1.3157858932998192,1,4,1,feasible,146,146.0,0.0,0.0,0,0,1,0.5753424657534246,84,2044.0,1.0
adder_n6,smoothed,146,14,1.3157858932998192,1,5,1,feasible,146,146.0,0.0,0.0,0,0,1,0.5753424657534246,84,2044.0,1.0
adder_n6,smoothed,146,14,1.3157858932998192,1,6,1,feasible,146,146.0,0.0,0.0,0,0,1,0.5753424657534246,84,2044.0,1.0
adder_n6,smoothed,146,14,1.3157858932998192,1,7,1,feasible,146,146.0,0.0,0.0,0,0,1,0.5753424657534246,84,2044.0,1.0
adder_n6,smoothed,146,14,1.3157858932998192,1,8,1,feasible,146,146.0,0.0,0.0,0,0,1,0.5753424657534246,84,2044.0,1.0
adder_n6,smoothed,146,14,1.3157858932998192,1,9,1,feasible,146,146.0,0.0,0.0,0,0,1,0.5753424657534246,84,2044.0,1.0
adder_n6,smoothed,146,14,1.3157858932998192,1,10,1,feasible,146,146.0,0.0,0.0,0,0,1,0.5753424657534246,84,2044.0,1.0
adder_n6,smoothed,146,14,1.3157858932998192,1,11,1,feasible,146,146.0,0.0,0.0,0,0,1,0.5753424657534246,84,2044.0,1.0
adder_n6,smoothed,146,14,1.3157858932998192,1,12,1,feasible,146,146.0,0.0,0.0,0,0,1,0.5753424657534246,84,2044.0,1.0
adder_n6,smoothed,146,14,1.3157858932998192,1,13,1,feasible,146,146.0,0.0,0.0,0,0,1,0.5753424657534246,84,2044.0,1.0
adder_n6,smoothed,146,14,1.3157858932998192,1,14,1,feasible,146,146.0,0.0,0.0,0,0,1,0.5753424657534246,84,2044.0,1.0
adder_n6,smoothed,146,14,1.3157858932998192,1,15,1,feasible,146,146.0,0.0,0.0,0,0,1,0.5753424657534246,84,2044.0,1.0
adder_n6,smoothed,146,14,1.3157858932998192,2,0,1,feasible,146,146.0,0.0,0.0,0,0,1,0.5753424657534246,84,2044.0,1.0
adder_n6,smoothed,146,14,1.3157858932998192,2,1,1,feasible,146,146.0,0.0,0.0,0,0,1,0.5753424657534246,84,2044.0,1.0
adder_n6,smoothed,146,14,1.3157858932998192,2,2,1,feasible,146,146.0,0.0,0.0,0,0,1,0.5753424657534246,84,2044.0,1.0
adder_n6,smoothed,146,14,1.3157858932998192,2,3,1,feasible,146,146.0,0.0,0.0,0,0,1,0.5753424657534246,84,2044.0,1.0
adder_n6,smoothed,146,14,1.3157858932998192,2,4,1,feasible,146,146.0,0.0,0.0,0,0,1,0.5753424657534246,84,2044.0,1.0
adder_n6,smoothed,146,14,1.3157858932998192,2,5,1,feasible,146,146.0,0.0,0.0,0,0,1,0.5753424657534246,84,2044.0,1.0
adder_n6,smoothed,146,14,1.3157858932998192,2,6,1,feasible,146,146.0,0.0,0.0,0,0,1,0.5753424657534246,84,2044.0,1.0
adder_n6,smoothed,146,14,1.3157858932998192,2,7,1,feasible,146,146.0,0.0,0.0,0,0,1,0.5753424657534246,84,2044.0,1.0
adder_n6,smoothed,146,14,1.3157858932998192,2,8,1,feasible,146,146.0,0.0,0.0,0,0,1,0.5753424657534246,84,2044.0,1.0
adder_n6,smoothed,146,14,1.3157858932998192,2,9,1,feasible,146,146.0,0.0,0.0,0,0,1,0.5753424657534246,84,2044.0,1.0
adder_n6,smoothed,146,14,1.3157858932998192,2,10,1,feasible,146,146.0,0.0,0.0,0,0,1,0.5753424657534246,84,2044.0,1.0
adder_n6,smoothed,146,14,1.3157858932998192,2,11,1,feasible,146,146.0,0.0,0.0,0,0,1,0.5753424657534246,84,2044.0,1.0
adder_n6,smoothed,146,14,1.3157858932998192,2,12,1,feasible,146,146.0,0.0,0.0,0,0,1,0.5753424657534246,84,2044.0,1.0
adder_n6,smoothed,146,14,1.3157858932998192,2,13,1,feasible,146,146.0,0.0,0.0,0,0,1,0.5753424657534246,84,2044.0,1.0
adder_n6,smoothed,146,14,1.3157858932998192,2,14,1,feasible,146,146.0,0.0,0.0,0,0,1,0.5753424657534246,84,2044.0,1.0
adder_n6,smoothed,146,14,1.3157858932998192,2,15,1,feasible,146,146.0,0.0,0.0,0,0,1,0.5753424657534246,84,2044.0,1.0
adder_n6,smoothed,146,14,1.3157858932998192,3,0,1,feasible,146,146.0,0.0,0.0,0,0,1,0.5753424657534246,84,2044.0,1.0
adder_n6,smoothed,146,14,1.3157858932998192,3,1,1,feasible,146,146.0,0.0,0.0,0,0,1,0.5753424657534246,84,2044.0,1.0
adder_n6,smoothed,146,14,1.3157858932998192,3,2,1,feasible,146,146.0,0.0,0.0,0,0,1,0.5753424657534246,84,2044.0,1.0
adder_n6,smoothed,146,14,1.3157858932998192,3,3,1,feasible,146,146.0,0.0,0.0,0,0,1,0.5753424657534246,84,2044.0,1.0
adder_n6,smoothed,146,14,1.3157858932998192,3,4,1,feasible,146,146.0,0.0,0.0,0,0,1,0.5753424657534246,84,2044.0,1.0
adder_n6,smoothed,146,14,1.3157858932998192,3,5,1,feasible,146,146.0,0.0,0.0,0,0,1,0.5753424657534246,84,2044.0,1.0
adder_n6,smoothed,146,14,1.3157858932998192,3,6,1,feasible,146,146.0,0.0,0.0,0,0,1,0.5753424657534246,84,2044.0,1.0
adder_n6,smoothed,146,14,1.3157858932998192,3,7,1,feasible,146,146.0,0.0,0.0,0,0,1,0.5753424657534246,84,2044.0,1.0
adder_n6,smoothed,146,14,1.3157858932998192,3,8,1,feasible,146,146.0,0.0,0.0,0,0,1,0.5753424657534246,84,2044.0,1.0
adder_n6,smoothed,146,14,1.3157858932998192,3,9,1,feasible,146,146.0,0.0,0.0,0,0,1,0.5753424657534246,84,2044.0,1.0
adder_n6,smoothed,146,14,1.3157858932998192,3,10,1,feasible,146,146.0,0.0,0.0,0,0,1,0.5753424657534246,84,2044.0,1.0
adder_n6,smoothed,146,14,1.3157858932998192,3,11,1,feasible,146,146.0,0.0,0.0,0,0,1,0.5753424657534246,84,2044.0,1.0
adder_n6,smoothed,146,14,1.3157858932998192,3,12,1,feasible,146,146.0,0.0,0.0,0,0,1,0.5753424657534246,84,2044.0,1.0
adder_n6,smoothed,146,14,1.3157858932998192,3,13,1,feasible,146,146.0,0.0,0.0,0,0,1,0.5753424657534246,84,2044.0,1.0
adder_n6,smoothed,146,14,1.3157858932998192,3,14,1,feasible,146,146.0,0.0,0.0,0,0,1,0.5753424657534246,84,2044.0,1.0
adder_n6,smoothed,146,14,1.3157858932998192,3,15,1,feasible,146,146.0,0.0,0.0,0,0,1,0.5753424657534246,84,2044.0,1.0
adder_n6,smoothed,146,14,1.3157858932998192,4,0,1,feasible,146,146.0,0.0,0.0,0,0,1,0.5753424657534246,84,2044.0,1.0
adder_n6,smoothed,146,14,1.3157858932998192,4,1,1,feasible,146,146.0,0.0,0.0,0,0,1,0.5753424657534246,84,2044.0,1.0
adder_n6,smoothed,146,14,1.3157858932998192,4,2,1,feasible,146,146.0,0.0,0.0,0,0,1,0.5753424657534246,84,2044.0,1.0
adder_n6,smoothed,146,14,1.3157858932998192,4,3,1,feasible,146,146.0,0.0,0.0,0,0,1,0.5753424657534246,84,2044.0,1.0
adder_n6,smoothed,146,14,1.3157858932998192,4,4,1,feasible,146,146.0,0.0,0.0,0,0,1,0.5753424657534246,84,2044.0,1.0
adder_n6,smoothed,146,14,1.3157858932998192,4,5,1,feasible,146,146.0,0.0,0.0,0,0,1,0.5753424657534246,84,2044.0,1.0
adder_n6,smoothed,146,14,1.3157858932998192,4,6,1,feasible,146,146.0,0.0,0.0,0,0,1,0.5753424657534246,84,2044.0,1.0
adder_n6,smoothed,146,14,1.3157858932998192,4,7,1,feasible,146,146.0,0.0,0.0,0,0,1,0.5753424657534246,84,2044.0,1.0
adder_n6,smoothed,146,14,1.3157858932998192,4,8,1,feasible,146,146.0,0.0,0.0,0,0,1,0.5753424657534246,84,2044.0,1.0
adder_n6,smoothed,146,14,1.3157858932998192,4,9,1,feasible,146,146.0,0.0,0.0,0,0,1,0.5753424657534246,84,2044.0,1.0
adder_n6,smoothed,146,14,1.3157858932998192,4,10,1,feasible,146,146.0,0.0,0.0,0,0,1,0.5753424657534246,84,2044.0,1.0
adder_n6,smoothed,146,14,1.3157858932998192,4,11,1,feasible,146,146.0,0.0,0.0,0,0,1,0.5753424657534246,84,2044.0,1.0
adder_n6,smoothed,146,14,1.3157858932998192,4,12,1,feasible,146,146.0,0.0,0.0,0,0,1,0.5753424657534246,84,2044.0,1.0
adder_n6,smoothed,146,14,1.3157858932998192,4,13,1,feasible,146,146.0,0.0,0.0,0,0,1,0.5753424657534246,84,2044.0,1.0
adder_n6,smoothed,146,14,1.3157858932998192,4,14,1,feasible,146,146.0,0.0,0.0,0,0,1,0.5753424657534246,84,2044.0,1.0
adder_n6,smoothed,146,14,1.3157858932998192,4,15,1,feasible,146,146.0,0.0,0.0,0,0,1,0.5753424657534246,84,2044.0,1.0
adder_n6,smoothed,146,14,1.3157858932998192,5,0,1,feasible,146,146.0,0.0,0.0,0,0,1,0.5753424657534246,84,2044.0,1.0
adder_n6,smoothed,146,14,1.3157858932998192,5,1,1,feasible,146,146.0,0.0,0.0,0,0,1,0.5753424657534246,84,2044.0,1.0
adder_n6,smoothed,146,14,1.3157858932998192,5,2,1,feasible,146,146.0,0.0,0.0,0,0,1,0.5753424657534246,84,2044.0,1.0
adder_n6,smoothed,146,14,1.3157858932998192,5,3,1,feasible,146,146.0,0.0,0.0,0,0,1,0.5753424657534246,84,2044.0,1.0
adder_n6,smoothed,146,14,1.3157858932998192,5,4,1,feasible,146,146.0,0.0,0.0,0,0,1,0.5753424657534246,84,2044.0,1.0
adder_n6,smoothed,146,14,1.3157858932998192,5,5,1,feasible,146,146.0,0.0,0.0,0,0,1,0.5753424657534246,84,2044.0,1.0
adder_n6,smoothed,146,14,1.3157858932998192,5,6,1,feasible,146,146.0,0.0,0.0,0,0,1,0.5753424657534246,84,2044.0,1.0
adder_n6,smoothed,146,14,1.3157858932998192,5,7,1,feasible,146,146.0,0.0,0.0,0,0,1,0.5753424657534246,84,2044.0,1.0
